"external_gene_name","entrezgene_id"
"UBE3C",9690
"TMX1",81542
"CCDC59",29080
"EAF2",55840
"NAA15",80155
"ADAP1",11033
"TBC1D4",9882
"MID2",11043
"ITGB1",3688
"UBASH3B",84959
"TRPS1",7227
"INKA1",389119
"ADGRL4",64123
"HIC2",23119
"MTCH2",23788
"SFMBT1",51460
"TSTD2",158427
"PDCD7",10081
"GSTM1",2944
"AUNIP",79000
"PALM2AKAP2",445815
"OR8J3",81168
"LRP10",26020
"MTFR1L",56181
"USP4",7375
"USP4",107986084
"PTPRT",11122
"ADIPOQ",9370
"ARRDC1",92714
"DUOX2",50506
"SCGB1D1",10648
"MAPK10",5602
"GABRA5",2558
"FGFR3",2261
"RFT1",91869
"DCK",1633
"ATPAF1",64756
"IFT172",26160
"HSPA13",6782
"IL36B",27177
"METAP2",10988
"ACTR10",55860
"NLN",57486
"QTRT2",79691
"PIDD1",55367
"F13A1",2162
"KRT83",3889
"ATG2A",23130
"SMC5",23137
"PNPLA4",8228
"SHF",90525
"CACNA1B",774
"PTDSS1",9791
"MGARP",84709
"VCX2",51480
"UBA7",7318
"MOB1B",92597
"VCX3B",425054
"RBM23",55147
"TRIM23",373
"TRIM24",8805
"BTN1A1",696
"MMP1",4312
"NLRP1",22861
"C12orf57",113246
"OR5C1",392391
"MROH1",727957
"NPM3",10360
"PPARA",5465
"CCDC191",57577
"REM2",161253
"ATN1",1822
"AGRP",181
"DUOXA2",405753
"SLC25A22",79751
"MMP10",4319
"CTPS1",1503
"PDCL",5082
"TEX38",374973
"C12orf75",387882
"ARL6IP4",51329
"GSTM2",2946
"ACTBL2",345651
"SLC22A9",114571
"ARMH4",145407
"DUOXA1",90527
"SCGB1D2",10647
"FLNC",2318
"NCKAP5",344148
"OR1K1",392392
"SCGB2A1",4246
"AQP4",361
"RPA2",6118
"DHX57",90957
"KLF9",687
"ZDHHC23",254887
"SHLD3",112441434
"MAD2L2",10459
"MMP3",4314
"ZDHHC18",84243
"R3HCC1L",27291
"TRAPPC13",80006
"FOSL1",8061
"ACVR1",90
"RPS15A",6210
"APPL2",55198
"EML6",400954
"PTPRE",5791
"TMEM191C",645426
"MYOD1",4654
"HMGN4",10473
"MYBL2",4605
"CSN2",1447
"BBX",56987
"TGFBR3",7049
"GLI2",2736
"FRMD6",122786
"ECPAS",23392
"C3orf62",375341
"SFN",2810
"CHST9",83539
"ABT1",29777
"C8orf89",100130301
"GPN2",54707
"TTC5",91875
"AC055839.2",728392
"ANO5",203859
"GSTM4",2948
"MYCL",4610
"INHBC",3626
"DNAJA2",10294
"SPATA31A7",26165
"MS4A7",58475
"STATH",6779
"TUBGCP3",10426
"POMT2",29954
"KCTD1",284252
"CELF6",60677
"NSD3",54904
"CDS2",8760
"SGTB",54557
"SCGB2A2",4250
"FRY",10129
"MS4A14",84689
"NUDC",10726
"KRTCAP3",200634
"ARL6IP1",23204
"ZNF322",79692
"L3HYPDH",112849
"SERPINF1",5176
"WDR37",22884
"KCP",375616
"GPR135",64582
"MAPK8IP3",23162
"CCDC175",729665
"SSB",6741
"OGFOD2",79676
"BCL7A",605
"POLR2B",5431
"VWA3A",146177
"OR8K5",219453
"LETM1",3954
"JKAMP",51528
"NR0B2",8431
"CYP3A43",64816
"GPATCH3",63906
"DCTN2",10540
"HIBADH",11112
"CEP44",80817
"SNX16",64089
"ATP6AP2",10159
"MS4A6E",245802
"SOCS6",9306
"NBPF11",200030
"PROKR2",128674
"PDLIM3",27295
"METTL5",29081
"CCDC91",55297
"VPS28",51160
"HEXA",3073
"FREM1",158326
"KIF2C",11004
"TSPY3",728137
"PPARG",5468
"OR5J2",282775
"TNIK",23043
"ATP6V1FNB",100130705
"SUPT20H",55578
"ATP6V1F",9296
"C10orf99",387695
"WDR47",22911
"ABCA3",21
"FBXO8",26269
"TSPY1",7258
"PDLIM5",10611
"RBP1",5947
"RDH10",157506
"ADA2",51816
"RPL7",6129
"CCDC110",256309
"TMEM120A",83862
"XPO7",23039
"MARS1",4141
"NMNAT3",349565
"CLPX",10845
"ADAM32",203102
"DDHD2",23259
"PRMT5",10419
"MLEC",9761
"USP44",84101
"WDR70",55100
"SLC35G2",80723
"FDX1",2230
"IGFBP7",3490
"SEC14L5",9717
"SELENOI",85465
"POLR2A",5430
"IL20RB",53833
"TSPAN15",23555
"C16orf89",146556
"GOLGA6L1",283767
"C4orf47",441054
"METTL22",79091
"CILP",8483
"ADGRF3",165082
"CGN",57530
"NCK1",4690
"NME3",4832
"NAGPA",51172
"POR",5447
"RMND5A",64795
"ASH1L",55870
"SMCO1",255798
"IL36RN",26525
"NAXE",128240
"RBP2",5948
"CENPI",2491
"RPS8",6202
"PLPP5",84513
"RNF103",7844
"SLC22A15",55356
"KCNMB3",27094
"SCGB1D4",404552
"ANOS1",3730
"OCM2",4951
"FGF19",9965
"MAB21L3",126868
"ASRGL1",80150
"ATP1A4",480
"SPRY2",10253
"RNF103-CHMP3",100526767
"SEL1L3",23231
"SPATA31D1",389763
"C9orf152",401546
"SYNE3",161176
"CHMP3",51652
"IL1F10",84639
"DCLK1",9201
"PIK3CA",5290
"RIPOR1",79567
"MFSD2A",84879
"AKAP10",11216
"RPA1",6117
"COMMD6",170622
"PKMYT1",9088
"DDIT3",1649
"LOXL4",84171
"TMEM25",84866
"ADARB2",105
"USP34",9736
"ABCC8",6833
"UNC119B",84747
"PTBP2",58155
"MORN2",729967
"INHBE",83729
"FUS",2521
"LRCH3",84859
"MBD6",114785
"SMYD4",114826
"EEF2KMT",196483
"EFCAB14",9813
"B3GNT6",192134
"SMIM20",389203
"HTN3",3347
"ARHGEF40",55701
"ARHGEF33",100271715
"KCNH8",131096
"TPH1",7166
"FGF4",2249
"HERC5",51191
"SDC2",6383
"C18orf25",147339
"FGF3",2248
"RBBP6",5930
"HES1",3280
"TXN",7295
"ARHGAP9",64333
"KCNC1",3746
"CERS2",29956
"TOR2A",27433
"PNPLA1",285848
"KDF1",126695
"BPIFB1",92747
"PPL",5493
"PARP16",54956
"CNTNAP3C",100289279
"SERGEF",26297
"OSBPL2",9885
"CTHRC1",115908
"PARVG",64098
"MRPL32",64983
"TTC16",158248
"HACD4",401494
"ADO",84890
"NLGN3",54413
"RRM1",6240
"ABCB8",11194
"KRT85",3891
"TGM2",7052
"STXBP1",6812
"TMEM170B",100113407
"TMEM253",643382
"GLRX5",51218
"TFCP2L1",29842
"IFNB1",3456
"ALG1",56052
"SMG1",23049
"ZMIZ1",57178
"RNASE13",440163
"KREMEN2",79412
"MS4A5",64232
"SCGB1A1",7356
"TEX13B",56156
"ADTRP",84830
"NDRG2",57447
"PYROXD2",84795
"LRRC37B",114659
"RPRD1B",58490
"CAMK2G",818
"PANO1",101927423
"SAP130",79595
"RGP1",9827
"DPAGT1",1798
"TNKS",8658
"KRT84",3890
"DRP2",1821
"EGR2",1959
"LY86",9450
"KRT82",3888
"MSMP",692094
"SETDB1",9869
"IFNW1",3467
"MED13L",23389
"IFNA21",3452
"TRNP1",388610
"APOBEC3D",140564
"IFNA4",3441
"CPQ",10404
"TOLLIP",54472
"IFNA14",3448
"IFNA16",3449
"IFNA7",3444
"IFNA10",3446
"IFNA17",3451
"ANXA7",310
"PYURF",100996939
"ALG5",29880
"APOBEC3C",27350
"TENM4",26011
"UBE4A",9354
"SLC25A32",81034
"PIGY",84992
"KRT75",9119
"KIF22",3835
"NRBF2",29982
"CASQ1",844
"RIMS2",9699
"MIS18BP1",55320
"MS4A1",931
"MUC6",4588
"AC098582.1",8916
"PAQR4",124222
"NAP1L5",266812
"GLI1",2735
"B4GALNT3",283358
"EXOSC8",11340
"DAP3",7818
"C2CD2L",9854
"HERC3",8916
"RNF165",494470
"HMGA1",3159
"WDR53",348793
"TSPY10",100289087
"JHY",79864
"CPZ",8532
"CYP2J2",1573
"FBXO45",200933
"KRBA1",84626
"BEST4",266675
"ARCN1",372
"DENND3",22898
"APOBEC3F",200316
"PIGX",54965
"JAZF1",221895
"CMBL",134147
"PEA15",8682
"ST6GALNAC4",27090
"PLAAT5",117245
"HECW1",23072
"GTSF1L",149699
"LAMA3",3909
"GPR78",27201
"TCL1B",9623
"ROBO1",6091
"ACADS",35
"ARNTL",406
"TOX2",84969
"TENT5B",115572
"FRMD8",83786
"TAX1BP1",8887
"TAF7L",54457
"SAMSN1",64092
"SAMSN1",388813
"CBLN2",147381
"SLFNL1",200172
"ASIC3",9311
"CCDC117",150275
"NRROS",375387
"MRGPRX1",259249
"CEP19",84984
"MTX3",345778
"HTN1",3346
"IFT46",56912
"SCMH1",22955
"UTP23",84294
"IL5RA",3568
"UPP2",151531
"IFNAR1",3454
"CTTN",2017
"TNFSF12-TNFSF13",407977
"MEIS2",4212
"GTDC1",79712
"MS4A12",54860
"RALGAPA2",57186
"ARX",170302
"RAD21",5885
"GMCL1",64395
"NCF1",653361
"BNIP5",389384
"TNFSF12",8742
"TSPYL5",85453
"RC3H2",54542
"HECTD4",283450
"SLC15A2",6565
"SLC2A4RG",56731
"SEMA7A",8482
"TPM3",7170
"SOS1",6654
"LMTK2",22853
"EFHB",151651
"BSX",390259
"C11orf68",83638
"TNFSF13",8741
"ST6GAL1",6480
"SFXN4",119559
"MMP12",4321
"SEPTIN3",55964
"SP9",100131390
"RTEL1",51750
"MRGPRX2",117194
"NUP214",8021
"PP2D1",151649
"TXNDC8",255220
"RAB5A",5868
"DCAF13",25879
"CHRDL2",25884
"ERGIC2",51290
"STAU2",27067
"MSTO1",55154
"MKRN2",23609
"IL1RN",3557
"TONSL",4796
"MS4A13",503497
"OR52B4",143496
"DRAXIN",374946
"PPP2R5B",5526
"RPL22",6146
"TRIM21",6737
"KCNK10",54207
"PPFIA1",8500
"EPCAM",4072
"TIMM8A",1678
"ARHGEF9",23229
"OR52K2",119774
"SLC44A1",23446
"OR52K1",390036
"DPYD",1806
"NRSN1",140767
"GPATCH4",54865
"OR52M1",119772
"MKRN2OS",100129480
"TMTC2",160335
"GPHA2",170589
"CDK5RAP1",51654
"RAF1",5894
"NTN4",59277
"KMT2A",4297
"MAGEB18",286514
"RNF207",388591
"NDNF",79625
"RPS10-NUDT3",100529239
"WSCD1",23302
"EIF3H",8667
"FAR2",55711
"PPIF",10105
"JPH2",57158
"PLK3",1263
"PLEKHB1",58473
"C1orf54",79630
"GBGT1",26301
"TBC1D30",23329
"CHD5",26038
"OSER1",51526
"SMIM29",221491
"MKI67",4288
"IFNA5",3442
"KLHL9",55958
"ZCCHC24",219654
"CYLD",1540
"IFNA6",3443
"MXD1",4084
"KRT6B",3854
"WBP2NL",164684
"IFNA13",3447
"CNTN4",152330
"ATP1A1",476
"TCTEX1D4",343521
"CIR1",9541
"TRIM4",89122
"GIMD1",100507096
"OGA",10724
"YY1AP1",55249
"BOD1L2",284257
"DKK2",27123
"SLC9A1",6548
"AHNAK",79026
"VSIG1",340547
"NUDT3",11165
"APH1A",51107
"GPR139",124274
"RASEF",158158
"VAMP8",8673
"OR2AE1",81392
"NAGA",4668
"RPS10",6204
"IFNA2",3440
"MTDH",92140
"SNRNP27",11017
"COL5A2",1290
"AGBL2",79841
"RALGDS",5900
"SLA",6503
"ACTG2",72
"WDR54",84058
"CDPF1",150383
"MAJIN",283129
"SVOPL",136306
"MAGEB6",158809
"MAGEB5",347541
"TSEN2",80746
"BLNK",29760
"DCUN1D4",23142
"PSD4",23550
"PROM2",150696
"RBMS2",5939
"BATF2",116071
"PKDREJ",10343
"DDHD1",80821
"SLC17A6",57084
"NETO1",81832
"WIF1",11197
"KRT6C",286887
"DNAJB6",10049
"GPR149",344758
"MGAT5",4249
"ICMT",23463
"EIF5AL1",143244
"CCDC169",728591
"IFNA8",3445
"PGM1",5236
"TRAIP",10293
"ZAR1L",646799
"LGALS12",85329
"TTC36",143941
"ATP11A",23250
"NRP1",8829
"TNIP3",79931
"BRCA2",675
"IQCG",84223
"LIME1",54923
"MSS51",118490
"ATP5MG",10632
"PTRH1",138428
"CLIC4",25932
"NETO2",81831
"SHISAL1",85352
"EFCAB7",84455
"WFDC2",10406
"RSL24D1",51187
"BAZ2A",11176
"PRR27",401137
"ACVR2B",93
"CEP290",80184
"TNFRSF6B",8771
"ITGB3BP",23421
"HSCB",150274
"SLC25A18",83733
"TG",7038
"CFAP157",286207
"PLAAT4",5920
"XKR8",55113
"RTL6",84247
"OTOGL",283310
"WDTC1",23038
"PPP4R3C",139420
"ZGPAT",84619
"SMPDL3B",27293
"SCARB1",949
"RUNX3",864
"DCAF8L2",347442
"TMPRSS5",80975
"CHEK2",11200
"CTSB",1508
"CECR2",27443
"IFNA1",3439
"CD58",965
"IFNE",338376
"MAP1A",4130
"PMM1",5372
"KRT6A",3853
"RPL35A",6165
"FAM9A",171482
"SLITRK1",114798
"NOD2",64127
"CTTNBP2",83992
"MAGEB10",139422
"ATP7B",540
"MMP13",4322
"GBE1",2632
"SFTPA2",729238
"CCDC169-SOHLH2",100526761
"SDR42E2",100288072
"TAF13",6884
"ZNF467",168544
"SCN10A",6336
"CSDC2",27254
"SSH1",54434
"TMEM167B",56900
"CYP2W1",54905
"SOHLH2",54937
"ACOT11",26027
"MAZ",4150
"SCX",642658
"NEUROG3",50674
"TTC38",55020
"BOP1",23246
"TRPM7",54822
"SYF2",25949
"DRAP1",10589
"ZNF518A",9849
"GLCE",26035
"TUT1",64852
"SMPD3",55512
"ST8SIA3",51046
"YWHAH",7533
"VAMP5",10791
"ZBTB46",140685
"APOBEC3G",60489
"CNBP",7555
"ARFRP1",10139
"FAM151A",338094
"EEF1G",1937
"MGMT",4255
"TBC1D1",23216
"WNT2",7472
"LMO7",4008
"GDAP1L1",78997
"HIVEP1",3096
"FANCF",2188
"PLPBP",11212
"C12orf29",91298
"BTBD19",149478
"GAS2",2620
"SNX15",29907
"PRMT7",54496
"SVEP1",79987
"ZDHHC13",54503
"JMJD1C",221037
"ASZ1",136991
"LAPTM4B",55353
"HSPA4L",22824
"UBE2W",55284
"SLC45A4",57210
"NINJ2",4815
"ILDR1",286676
"CORO1A",11151
"PAGR1",79447
"SLITRK6",84189
"C12orf50",160419
"SPPL3",121665
"MVP",9961
"ERICH6B",220081
"RTN4RL1",146760
"PRKCD",5580
"FITM2",128486
"ARL2",402
"R3HDML",140902
"COG3",83548
"AFF3",3899
"CDKN2B",1030
"CFTR",1080
"NUBP2",10101
"MTAP",4507
"CYHR1",50626
"ATP11B",23200
"SPINT3",10816
"MFSD3",113655
"H2BC11",8970
"ARHGAP20",57569
"FAM241B",219738
"H2AC11",8969
"C1orf87",127795
"DENND5B",160518
"CDH6",1004
"DESI1",27351
"LACTB",114294
"SIDT2",51092
"PAK2",5062
"RAPGEF2",9693
"OR8K3",219473
"REEP3",221035
"RNF181",51255
"ADGRL3",23284
"PRRT2",112476
"RPS27L",51065
"LAMTOR4",389541
"HAPLN2",60484
"H4C9",8294
"TUT7",79670
"H2BC12",85236
"ZNF75A",7627
"PCBP1",5093
"RPL10L",140801
"H2AC12",85235
"ONECUT2",9480
"ASPRV1",151516
"EBF3",253738
"TECPR1",25851
"GTF2IRD2",84163
"APOBEC3H",164668
"DGUOK",1716
"WFDC6",140870
"SCRN3",79634
"MAP11",55262
"TIGD7",91151
"RSRP1",57035
"CDKN2A",1029
"EPPIN-WFDC6",100526773
"NRIP1",8204
"MIGA2",84895
"RTKN",6242
"GDNF",2668
"PHKB",5257
"ZNF263",10127
"CDK5RAP2",55755
"EPPIN",57119
"CMTM2",146225
"RPL39L",116832
"EME2",197342
"CPN2",1370
"GTSE1",51512
"HMBOX1",79618
"IGDCC3",9543
"BHLHA15",168620
"PTPRQ",374462
"PLK2",10769
"LBX2",85474
"IGFALS",3483
"BTK",695
"DRC1",92749
"PPP3CB",5532
"WNK2",65268
"RHD",6007
"SPSB3",90864
"LITAFD",101929989
"PIP5KL1",138429
"GJC3",349149
"KCNIP2",30819
"AZGP1",563
"FSTL5",56884
"DCAF8L1",139425
"PLAU",5328
"LRRC15",131578
"ZNF286A",57335
"GP5",2814
"RREB1",6239
"CAD",790
"TTC39B",158219
"GJB1",2705
"CYP4A22",284541
"GABRG3",2567
"ACACB",32
"PCSK7",9159
"FKTN",2218
"SLITRK5",26050
"KIF23",9493
"ANO1",55107
"DCDC2",51473
"NKX6-3",157848
"CD8A",925
"TRAK1",22906
"OR52I2",143502
"PCGF1",84759
"FAM181B",220382
"RTP1",132112
"NPM2",10361
"MRPS34",65993
"KAAG1",353219
"CYP4Z1",199974
"PTTG2",10744
"DPM2",8818
"SMPD1",6609
"USP54",159195
"CSRNP3",80034
"EXOC3",11336
"DPYS",1807
"CYP4B1",1580
"MDGA2",161357
"FAM102A",399665
"DNAJC1",64215
"PPIAL4G",644591
"PYCARD",29108
"PTGR1",22949
"FSD1L",83856
"DCSTAMP",81501
"C9orf129",445577
"TRIM72",493829
"TAGLN",6876
"ZBTB6",10773
"PYDC1",260434
"ZBTB26",57684
"GAPT",202309
"GPER1",2852
"YKT6",10652
"ITFG1",81533
"DCUN1D5",84259
"TBXAS1",6916
"FOXD4L5",653427
"OR52I1",390037
"RABGAP1",2844
"RABGAP1",23637
"LRP12",29967
"C7orf50",84310
"LRRC66",339977
"LOXHD1",125336
"RAB8B",51762
"TBC1D26",353149
"GSTZ1",2954
"PRUNE1",58497
"CBX7",23492
"ODAM",54959
"C12orf43",64897
"CDH2",1000
"ACOX3",8310
"UCHL3",7347
"B3GAT3",26229
"EDN1",1906
"VPS13D",55187
"GPR146",115330
"CD86",942
"KRT5",3852
"C10orf143",387723
"MYH13",8735
"BPI",671
"EEF2K",29904
"TMEM222",84065
"SNX7",51375
"NIFK",84365
"THBS4",7060
"DNASE1L3",1776
"TMEM186",25880
"TMEM163",81615
"PAXX",286257
"ABAT",18
"DEPP1",11067
"CCDC148",130940
"BANF2",140836
"HNF1A",6927
"TMEM72",643236
"FAM13A",10144
"XBP1",7494
"SPAG8",26206
"PLPPR5",163404
"RAB3C",115827
"KIAA1755",85449
"ZNF862",643641
"OFD1",8481
"FAM9B",171483
"RASSF4",83937
"CLASP1",23332
"HABP2",3026
"CCPG1",9236
"SLC25A26",115286
"CEP152",22995
"ZNF483",158399
"HDAC6",10013
"PXT1",222659
"PAQR5",54852
"MASP1",5648
"ZNF277",11179
"ETV7",51513
"NRAP",4892
"METTL3",56339
"HES3",390992
"OMP",4975
"SGCB",6443
"CAPN5",726
"N4BP2L1",90634
"HMX1",3166
"NPR2",4882
"KAT2B",8850
"CD8B",926
"UMPS",7372
"GPR153",387509
"TOM1L2",146691
"FBXO15",201456
"FECH",2235
"RTCB",51493
"DIO3",1735
"PDZK1IP1",10158
"NCAPD2",9918
"LRIG1",26018
"RAB2B",84932
"HPS1",3257
"AIFM2",84883
"PTPN6",5777
"ZFPM2",23414
"MACROH2A2",55506
"PIGB",9488
"TRMT44",152992
"N4BP2L2",10443
"HIPK2",28996
"TOX4",9878
"CDKL4",344387
"PLGLB1",5343
"SENP5",205564
"PIGBOS1",101928527
"FOXJ2",55810
"BMP4",652
"DNAAF4",161582
"ADRM1",11047
"KCTD20",222658
"UBL4B",164153
"EBLN1",340900
"TAL1",6886
"ARHGAP17",55114
"TCL1A",8115
"AMN1",196394
"PRR5",55615
"PAQR7",164091
"GLA",2717
"GUCY2D",3000
"RGPD1",400966
"AIPL1",23746
"PHETA2",150368
"CD27",939
"ABHD6",57406
"TYSND1",219743
"RAB27A",5873
"CLMP",79827
"OGDH",4967
"RAD51AP1",10635
"BCAN",63827
"PSMD10",5716
"LAMA5",3911
"CCNT2",905
"PLAAT2",54979
"LRRFIP2",9209
"CDK2",1017
"PLAAT3",11145
"HSPA8",3312
"VAMP1",6843
"HNF4A",3172
"CCNB1IP1",57820
"RPL36A-HNRNPH2",100529097
"PMM2",5373
"ATL3",25923
"ABCC2",1244
"TLX2",3196
"RPL36A",6173
"ANKRD36B",57730
"MRPL51",51258
"ETFBKMT",254013
"RTN4",57142
"ATP6V0E2",155066
"HNRNPH2",3188
"JAKMIP3",282973
"SESTD1",91404
"ACMSD",130013
"SFTPA1",653509
"SLC4A4",8671
"C15orf65",145788
"MTA2",9219
"TAPBPL",55080
"STK17A",9263
"CD47",961
"TUFT1",7286
"MYF6",4618
"CARHSP1",23589
"PLPPR4",9890
"USP17L15",100288520
"USP17L13",100287238
"MLXIP",22877
"RPP14",11102
"BAIAP2L1",55971
"USP17L20",100287441
"C1orf194",127003
"PRR5-ARHGAP8",553158
"HSF1",3297
"USP17L25",728373
"MUC5AC",4586
"COA1",55744
"FAM90A26",100287045
"BRI3",25798
"SLC6A17",388662
"USP17L29",728405
"PALMD",54873
"USP17L5",728386
"USP17L21",100287478
"HTD2",109703458
"GPLD1",2822
"PMEL",6490
"USP17L22",100287513
"PEX19",5824
"USP17L10",100287144
"TMSB4Y",9087
"TCTA",6988
"ADI1",55256
"USP17L24",728369
"KIAA1324",57535
"IL15",3600
"USP17L27",728393
"RHOA",387
"USP17L12",100287205
"RASGRP1",10125
"USP17L30",728419
"USP17L19",100287404
"STRBP",55342
"FNBP4",23360
"USP17L28",728400
"USP17L26",728379
"LSMEM1",286006
"ALOX15B",247
"DGAT1",8694
"USP17L18",100287364
"KCNK12",56660
"DCAF8",50717
"USP17L11",100287178
"ARHGAP8",23779
"IFRD1",3475
"MSH2",4436
"LETMD1",25875
"TRIM68",55128
"USP17L17",100287327
"SLC6A15",55117
"KRT71",112802
"NBPF20",100288142
"CACNG2",10369
"IGDCC4",57722
"NES",10763
"ZNRF3",84133
"RHOT1",55288
"OR51D1",390038
"SCN11A",11280
"CRABP2",1382
"AGTRAP",57085
"OVOL2",58495
"NUTM2B",729262
"ALDH5A1",7915
"NFIA",4774
"DCUN1D1",54165
"IFT57",55081
"SNX5",27131
"UBR3",130507
"AC139677.2",107984156
"PRKACB",5567
"C3AR1",719
"GALNT3",2591
"NCBP2",22916
"BPIFC",254240
"FAM120AOS",158293
"C22orf31",25770
"DSC3",1825
"AKAP6",9472
"UBC",7316
"FAM83C",128876
"UROS",7390
"STIL",6491
"FBXO7",25793
"CCDC14",64770
"FAM120A",23196
"CDK16",5127
"SAR1A",56681
"GPR155",151556
"CREB5",9586
"PRDX3",10935
"APH1B",83464
"OVCH1",341350
"ATP13A3",79572
"MRS2",57380
"OR51E1",143503
"ZKSCAN1",7586
"ANKRD30A",91074
"SAMD15",161394
"OR51E2",81285
"TMED8",283578
"CSRP3",8048
"ZNF385B",151126
"FGF17",8822
"NPTX2",4885
"KRT74",121391
"PDGFB",5155
"CLEC2D",29121
"MGME1",92667
"SNTA1",6640
"GNAO1",2775
"DNAJC16",23341
"KLC2",64837
"CCDC179",100500938
"SNAPC3",6619
"STMN1",3925
"ZSCAN21",7589
"SVIP",258010
"GAS1",2619
"MS4A8",83661
"RAB6A",5870
"RBPJ",3516
"WNK1",65125
"E2F8",79733
"RTN1",6252
"SEZ6L",23544
"GOLGA8F",100132565
"ZNF3",7551
"UGP2",7360
"RXFP1",59350
"BOLA2B",654483
"MAP1LC3A",84557
"NUAK1",9891
"SULT1A3",6818
"PTCH2",8643
"LMLN",89782
"SOX14",8403
"SPECC1",92521
"KREMEN1",83999
"SPATA18",132671
"NDRG4",65009
"FDCSP",260436
"TCP11L2",255394
"KLF3",51274
"IGSF3",3321
"TIMM21",29090
"PSIP1",11168
"MS4A18",728588
"SLX1A",548593
"PAPSS1",9061
"DSC2",1824
"DHX37",57647
"EPS8",2059
"GOLGA8S",653061
"CSN3",1448
"CYP2D6",1565
"CYP2D6",107987478
"CYP2D6",107987479
"OR2C1",4993
"CKAP4",10970
"SYTL1",84958
"AGMAT",79814
"WFDC8",90199
"ANKLE2",23141
"TP53INP2",58476
"CXorf21",80231
"MPDU1",9526
"DOLPP1",57171
"NCOA6",23054
"ZNF22",7570
"ISG20L2",81875
"NAA60",79903
"MS4A15",219995
"IFT27",11020
"EYA3",2140
"COX5B",1329
"RRNAD1",51093
"CMA1",1215
"KRT73",319101
"PGAM5",192111
"CLDN18",51208
"CTSG",1511
"KRT72",140807
"PHACTR1",221692
"CASTOR2",729438
"PXMP2",5827
"PAX8",7849
"UGDH",7358
"NOXRED1",122945
"DSC1",1823
"DPH5",51611
"C14orf132",56967
"OR52R1",119695
"OR51S1",119692
"EGFLAM",133584
"RCC1L",81554
"MMP26",56547
"ACTR1B",10120
"MS4A10",341116
"DOCK5",80005
"NCBP2AS2",152217
"FOXO6",100132074
"ARMCX4",100131755
"EDN2",1907
"PTGFRN",5738
"BDKRB2",624
"MEIOB",254528
"OR51G2",81282
"IQSEC2",23096
"OR51F1",256892
"TBC1D7",51256
"TBC1D7",107080638
"OR51A4",401666
"PIGU",128869
"ELN",2006
"BDKRB1",623
"OR51T1",401665
"OR51A2",401667
"PPT1",5538
"LCN2",3934
"OR51A7",119687
"TET3",200424
"OR51G1",79324
"OR51F2",119694
"TRIL",9865
"FRRS1",391059
"DNAJC5G",285126
"DEFB131A",644414
"PTGDR2",11251
"ZW10",9183
"PIMREG",54478
"CCDC86",79080
"CWC22",57703
"MTRNR2L7",100288485
"PHB2",11331
"ZFAND2A",90637
"GPR143",4935
"ZNF248",57209
"SLC30A3",7781
"CYP2U1",113612
"MYF5",4617
"CLECL1",160365
"FAHD1",81889
"TSGA10IP",254187
"CPVL",54504
"CLIC3",9022
"SGMS2",166929
"CABS1",85438
"HAGH",3029
"SMIM14",201895
"GUCY1A1",2982
"SMR3A",26952
"CYB5A",1528
"UHRF1BP1L",23074
"ABCA13",154664
"SALL1",6299
"ALOX12B",242
"TBL1X",6907
"PITPNM3",83394
"GLRX3",10539
"POC5",134359
"GZMB",3002
"YES1",7525
"TLR10",81793
"EIF2B3",8891
"PLK4",10733
"LRRC43",254050
"PTPN21",11099
"IL1RAPL1",11141
"APP",351
"KCNC4",3749
"RNF169",254225
"DHRS3",9249
"MUSK",4593
"FOXB1",27023
"SMR3B",10879
"WDR75",84128
"BRI3BP",140707
"XRRA1",143570
"GZMH",2999
"PTPN11",5781
"IL31",386653
"PIGZ",80235
"NPPA",4878
"ATP6V1E1",529
"WFDC9",259240
"CLDN25",644672
"ZEB2",9839
"VCY",9084
"WFDC10A",140832
"CLCN6",1185
"C18orf63",644041
"PRSS16",10279
"CARTPT",9607
"TLR6",10333
"CD68",968
"CCK",885
"GPM6B",2824
"TLR1",7096
"SYN3",8224
"OPRPN",58503
"SPATA7",55812
"MME",4311
"SMC1A",8243
"ZP1",22917
"SENP3",26168
"MAP3K6",9064
"TIMP3",7078
"AC004593.2",1124
"CHRNA1",1134
"DZIP1L",199221
"VCL",7414
"CHN2",1124
"DNTT",1791
"BMP1",649
"SERINC5",256987
"MCCC1",56922
"RPL6",6128
"FAM78A",286336
"PHPT1",29085
"UQCC1",55245
"CAP1",10487
"MAP1LC3B2",643246
"ANKDD1B",728780
"SHBG",6462
"KIFC2",90990
"DNMBP",23268
"HINT2",84681
"AJM1",389813
"POLR3E",55718
"MAMDC4",158056
"TPPP",11076
"ZNF174",7727
"RIBC1",158787
"ASL",435
"STK38",11329
"MTHFR",4524
"SCHIP1",29970
"TMTC1",83857
"FAM221B",392307
"PACSIN1",29993
"ZSCAN32",54925
"WIPF1",7456
"UBL7",84993
"ARHGEF10L",55160
"ZNF639",51193
"AP3M1",26985
"VCY1B",353513
"FOXH1",8928
"TMEM8B",51754
"KLF14",136259
"RBM15",64783
"PKP4",8502
"DIABLO",56616
"RECQL4",9401
"INO80B",83444
"PITRM1",10531
"IQCJ",654502
"WFDC11",259239
"ABCC4",10257
"ARMCX1",51309
"LRRC9",341883
"CLUAP1",23059
"NACA",4666
"IQCJ-SCHIP1",29970
"IQCJ-SCHIP1",100505385
"KRT2",3849
"WBP1",23559
"MAGEB2",4113
"SPDEF",25803
"MAGEB3",4114
"DIPK1C",125704
